ID,DIM0,DIM1,DIM2,DIM3,DIM4,DIM5,DIM6,DIM7,DIM8,DIM9,DIM10,DIM11,DIM12,DIM13,DIM14,DIM15,DIM16,DIM17,DIM18,DIM19,DIM20,DIM21,DIM22,DIM23
369,7.02489154476267,8.13935998238762,5.909470241016722,7.801614786074546,7.290987732435483,8.224631695543062,6.91322813898913,9.58646346046677,8.763441073110704,9.403951559275384,8.738354923971,9.507937825570902,8.644344768323814,8.113747358592535,6.401725081094662,7.8234981681292535,7.553356022983722,10.349198410307674,8.16092749045383,7.928673732581948,8.142886869043275,7.513996229167045,8.584071269434745,8.256724374847686
370,6.954995503862232,9.463510612537359,6.794004264863568,7.126738137782597,7.765133977750479,7.738577275766759,8.464025309683043,9.327044900883063,9.251936558317258,7.215342514724534,8.727868170780345,7.935206853179307,7.720862935214971,8.25128029260159,7.553493102495147,7.116603313231604,8.886443061823043,9.71128454212911,8.047611413306123,8.788152587634125,8.140707408884085,8.191251545543306,7.92520977004321,8.496177393015952
371,8.322928548404139,6.430556080967421,9.765558978521168,7.645549561963187,7.328470952356746,8.758863682961804,7.587405011270964,8.800822455918576,8.411638399860397,8.560468117447238,8.293684714533088,7.259492882058717,8.01255998050116,7.759739530264636,8.49017328160481,7.680312598060043,9.383042113363082,10.05980400070219,7.498842851409941,7.858220377219613,7.162945931347548,8.443130091117355,5.694106258210367,6.027004016899623
372,8.563682362049025,9.394770402927227,6.332385348679461,8.507640474305385,6.879569987711144,8.557763159181173,6.395287766136769,8.932092339367374,8.069261204870324,8.250187043247786,7.804013850502538,5.842467763968112,7.622470940775088,7.766879440351399,8.150205280322702,8.175668978527014,6.840595297686407,8.19295430346066,9.152198216853051,7.4292157710602975,8.83762893104293,7.918530390207157,8.464516038750437,8.09282188434034
373,9.25429025222828,7.650874832998927,7.258583116688155,8.892899582129097,8.477417857741681,7.727655328737011,7.9213528051138296,9.097105158612242,7.611796128228605,9.366347933132106,8.583093827004108,6.502126811104523,5.597118021489262,4.78621644561558,7.717373301517352,7.524367147339389,8.07108256811003,8.134934338278404,7.068371936820676,8.582269084548534,7.798803312240243,7.400448708158922,7.461044803508566,8.508657593741855
374,8.020861343782032,7.982168527015991,9.43872449109337,7.996243530613616,9.693505643229468,7.881456003222575,7.494904480674618,8.973550613452893,9.320340117440033,10.564129117701237,8.84016270411735,8.016804660426187,8.269654912552738,6.645603162687481,9.21764608784083,7.1848309580581216,7.284458540653411,8.276688803141193,9.336685291694426,8.39421295256456,7.652635196687015,8.599954838477434,9.784826412600902,8.81980017114374
375,8.243302302872682,7.571447358578215,8.509063075348438,9.034976584406722,8.893398819082563,8.004492608413578,7.609065614202727,6.56830268425705,7.85761433046711,7.936115528025112,9.355181747422801,9.668384053081079,10.379729378467612,7.659407148772688,5.092388915402955,8.285093331954975,6.872937705227468,7.087485165151322,9.004245936697606,8.035051285853994,8.322118602485249,8.175758163142662,7.224466211525035,6.615025583620955
376,5.9963547476170636,6.6272247278937595,7.3504702673909,7.4623640784216345,8.980769762704538,9.396163545090003,6.602545029124329,6.278836249339003,10.181523147932271,9.012525524397045,6.809830738982571,8.013337283002228,8.248785480782805,7.858221731890412,7.674823848173635,8.776253865292896,8.191629404277448,9.66456142326081,8.592275866605053,10.94427037618502,6.973350039162998,8.392776990947365,8.078597804850114,7.268073816455875
377,7.29122130244576,6.196241948990067,8.025506468125792,8.526458394779814,7.908177272846197,7.886422595394698,5.917840802499368,6.031350378502507,7.113789221910647,7.749393368353425,8.195094581598637,9.102064797939423,7.9605942025919445,6.791121817649358,6.004409825922676,9.285053172030644,8.799058803832837,6.228893947251677,9.340132213293854,8.37877016025105,9.835912075357344,8.262405031362324,8.164759408266184,7.3452313501577216
378,7.438445086291526,8.421571503019361,8.048380640293699,8.70080687567388,8.586683929310917,7.668120892991808,8.315183288357494,7.389168133219308,8.265660362205724,8.185755485902511,10.104382266671166,8.16888841279706,8.586919253700833,9.965581526212521,8.740348293099924,10.968414664326762,7.360675544269829,8.975484095883974,9.275564214644547,9.717859639620622,8.66105907760333,7.77186444104576,8.211797077770486,7.852324485603465
379,6.871648812496934,7.934294087528288,7.188235204221574,7.823237177197804,7.481866919333786,6.97056700201143,7.163568576282158,8.889874730532968,7.318618151018649,8.579724587102705,8.13075210570008,10.3396485338888,8.012023694499492,8.817567911099946,8.302260772120864,8.71860426367784,7.1122889493494075,9.08629616144281,7.87278490411649,7.870250863088857,9.066547680613304,7.281046231686668,7.61326995268209,8.895250956595739
380,8.4683987872126,6.891393407206259,8.658032073495777,8.10370532514513,8.080357810936055,9.072525667336814,7.159042245637008,9.404314933659435,7.8614440147242055,5.667946081237057,6.842635556513226,6.718772172460016,7.238028276035516,8.690306104444655,8.432275306463477,8.128988681488496,7.46287019809911,7.968519282937985,8.693908099882469,7.29925344602879,7.390696705242399,8.001091149133298,7.285645174033834,8.817660321462975
381,7.477716678194208,8.614200604388225,6.992655695959339,7.993196812515796,7.839798120422879,7.806151771687028,11.167046451912327,7.953462049872915,8.73711956466298,7.594750861160787,9.216918984394606,7.894252166960818,8.164509562847126,7.51239957582774,7.561268320725629,7.284286709692929,6.789632259417541,8.806287464200903,8.158204954676432,8.739089018743078,8.047920179458655,8.728443217708413,6.761155842731658,5.987287921977773
382,8.196509577413671,7.767061286159701,5.8426920723212845,8.830709703193605,8.346804331680868,7.262141489268691,8.534872136019214,8.925975903365938,7.545640544139273,7.736120282296815,9.163410031866723,7.819367989853767,8.585906753908203,7.537168114257022,7.222489006943736,9.037947977685516,9.657432287952476,9.174092473828381,8.154148853664374,8.95932721753504,11.006160278280422,6.200251998574684,9.704063990409223,8.568205220448721
383,7.149211152901391,7.853165266776378,9.743480413716533,8.025527812801618,6.3356485695195275,7.234179516875024,7.505276396817251,8.735873263980688,8.450916725946959,10.425859091487919,9.142392380267157,8.800661395611801,8.023012151567281,7.777647376554605,8.304379352712802,7.928940490404598,7.357034416497778,9.666610553596124,7.759386122727675,9.45940720306886,7.972491265784882,8.4044226904622,7.093433347934939,8.946638950153853
384,8.241408431399464,8.526170035859744,8.354512777338002,9.339089522997394,8.044877625771553,6.951068247572612,8.042204251195566,7.741418563813926,8.387999882353652,6.970406033486833,7.833379063053451,8.78402288826981,8.177746979888488,7.133948367942582,8.335029394533672,10.011363612353469,7.800235414507595,8.379548505321637,7.7783733834448405,8.493987234909183,9.144821404784993,7.9900391577053576,8.254910046159674,6.923791698514289
385,8.839566367011509,8.409957152580487,7.256218475799992,8.277880050521219,8.735370403063852,8.47236213749063,9.911266021463796,8.52210713676978,9.200133556700713,8.22595482598583,8.42386720322536,5.733678407952484,8.244116068009177,7.942009557397133,7.0756990626571366,5.543601339929642,6.647094898670774,7.627621145451006,6.750005627308994,8.671250235863367,6.423773238347728,7.67677336607986,9.229977447115775,7.806907886266958
386,7.613166601991331,7.676270595102741,8.338151800175797,10.736125679942177,10.520867408428353,6.571924660788852,10.96624886361648,9.152608691466913,7.568795505495547,8.738800291823093,9.120875051673153,7.869230731735138,9.475279251981586,7.9503364212328655,6.396395093884416,7.03044500349435,7.840253857644253,7.4720356974791615,8.976155668076077,7.574292266972854,8.497232872991075,6.189293110861736,6.287843694414168,7.777755522753894
387,8.07406923641614,8.601690981255187,8.168917382449143,9.641273285411469,7.622813223579977,7.835950163188986,10.57949991895093,5.543608267081828,7.830957151121979,9.225153364416364,7.962845159728926,9.16866549582704,5.904957543657418,10.451270051537671,7.857658481866325,9.65881600117621,9.927960174664381,7.109492449304273,9.522472362770682,7.597184741021325,8.627217457250534,8.807444124864555,8.790289606099295,8.53018755954026
388,7.388442729511699,9.485617903552283,7.7951304797193535,8.778991642361525,8.840853833945392,7.17794936655335,9.219184811143128,8.938469913610117,8.419973311413653,6.329330565984369,7.619332519057512,8.384681670584412,7.542075722459004,7.347429185930159,7.161138681503113,8.002921921437245,8.39564420521468,6.5803559676864065,9.126966905632157,7.1413166421504775,7.286309046080465,5.6578877048334135,7.344214393556095,9.066706051153016
389,8.4278469867659,8.33223378626883,8.373960210960613,7.718220518890595,9.361354566312523,9.172134132359691,8.34567814168078,8.0061215109988,10.650837359939425,9.357758384853337,9.13868801715061,9.073562654991779,7.311550166888608,9.65264035445423,8.584328998655575,7.958617035215112,8.17702179649753,8.42132487471098,6.973979945398834,6.768580730847214,7.684311370060579,8.534838969697436,8.455146641055187,7.876234376646218
390,8.420275883587484,7.921863584969714,7.978885221810118,8.337795973586438,8.617506770300052,8.43100832786597,8.48709918293697,6.879950512860324,7.688777800571822,9.657323973948081,9.449302691200304,8.397152409254277,10.138207574701699,7.415691983674019,7.820474117090769,8.69209630668937,8.925780370993866,8.955261200466538,7.093665290994262,7.686479615234508,7.951997950177656,6.719862927677863,8.805253419601668,9.451532796811838
391,6.84372460289427,6.257693558422636,6.385497133030325,7.527423608284173,9.913413900972346,9.44721021088534,7.61768203768603,9.00993765425753,8.018120794558888,9.107404228898883,8.491453904053186,8.954632934013043,7.267839253453131,8.063197688577219,8.875801677741102,8.032287828589876,7.579650984016809,9.293667499991042,5.583875132617701,7.748766309839985,6.308612459929376,8.494893122356844,7.617525075800093,6.272183663038496
392,7.622998561996796,9.001851146442183,6.700005639356397,7.031054587054534,7.065439821695575,7.780964486649928,8.018098367190445,8.240781004393872,6.897828629465926,8.105445011308444,7.897725226373433,7.997000588135975,8.21696199295548,8.670358529238012,7.1345590063395345,7.849044205102377,9.045459389307151,8.55770225511868,8.738791580758395,7.445942653059664,8.330342051940915,9.470667746551147,8.868019716032288,9.268984874562788
393,8.535240770670871,7.5432794144254185,8.061022340923762,8.329593602247629,7.315374766670553,9.716920630075455,7.428204389080753,7.481563828458221,8.453307420007471,8.630623838340362,6.747697777027543,9.58827380793189,8.67694434103973,8.316493808306141,7.167492615536779,5.454042423410879,9.62386422836261,5.455124844312969,7.517982411033502,6.451107532943667,8.789416644263246,8.053385835180471,6.928849218493995,8.486983924679446
394,8.888299204605909,8.181255288483907,5.898724754669571,6.904644438576707,7.530226261644698,8.7615523708592,7.812935252488043,9.88242366424885,9.302045513811914,7.629688788534421,7.758673364120801,8.186313220308747,7.493354086838069,7.988559586235681,6.912390007763789,7.088378705316538,7.580318022259019,8.704075145507531,8.42869515901039,6.924805704220621,7.417585445925479,8.046890818747777,9.034496096775776,7.345918036417366
395,6.3094225512955155,8.56504689028664,8.874404794123297,7.422327792059075,6.533201614752722,7.619517497655111,7.975125222098407,8.192078900794618,7.237355301822094,8.839056424554167,7.35493379227546,8.10997085001045,10.033232770319541,8.16785697606177,9.21274652794437,5.326705110667483,8.0875399943824,8.499140605941465,7.183238348440645,8.078826727872615,9.125842187709088,9.611610794692574,8.525214730551713,7.692792203610453
396,8.746360045677925,5.404198332597218,6.951961200236043,8.428346009678352,6.086771237627748,8.05622748117591,8.16253137980171,5.693915154953021,8.534576775208912,8.745030883503695,7.8233913095032275,7.306359453054882,8.3207415549669,9.304449851648462,6.872126010323342,7.888262430750536,7.076455736141983,6.734882926324797,6.972496765194811,8.4514153202964,7.135506430540195,7.085421628528087,7.543339207867202,7.864113369047491
397,8.271467965256765,6.8488890636355215,5.99750630587925,8.400566048166446,7.542634668803393,7.075436674913243,9.501762329966573,9.508838179248933,8.086935030944687,8.785397036797024,9.279573048308611,8.188010059447942,8.96762843466472,7.977607821389214,5.69296909279589,7.739095479039983,7.018111941221505,9.481831217748223,7.87630149094613,7.467528366362098,8.43241791787307,7.3087840423415305,9.35908460421343,8.466402862138683
398,8.146361966820828,6.422800667089868,8.293296486887451,7.875020816417369,7.6222919246508845,6.6872807505430725,6.954072329933486,9.534349525715424,8.908597270993907,8.13321001357419,7.802162336363522,8.19604792694234,7.138272713998876,7.029159881333759,8.545863521158708,6.644784066894253,8.00376429361743,9.359051711541866,7.834400885298916,8.413310044857496,7.654682334823684,7.8110338198978635,7.681012094818473,6.363700561543725
399,8.571868038417232,7.1113837475804615,6.499859717655953,7.920382971716957,9.224433437909283,9.042958550027425,7.211521026579125,7.487367090764089,7.8860840231888085,7.769577044638137,8.824734077261898,8.07322911893687,6.26912354909937,9.4781521668161,7.413189638799562,7.331067509476516,8.880812193685477,6.537674795619234,6.602568151457,7.709511075884623,6.715172141898209,7.533714268957234,8.790988980744894,9.798866857986415
400,8.399658658927304,9.144326863717609,10.044127687054289,7.997788921241871,8.62931436411108,7.169795393243371,9.467122219637016,7.544241490342117,9.86639838298085,9.263918125322354,9.411941295235797,7.754006737886391,9.560476379259892,9.46021361450319,8.10189258511702,7.627924412410617,8.872344420214953,10.037067639475461,7.424069219657606,9.09882911308846,7.438991199327248,7.021713829753986,9.50569216758384,8.18154735500838
401,7.172993250564215,9.472756505421842,8.52767328834456,9.136545140507428,5.23410809218047,8.290055390991872,7.786252158896612,7.38653491988472,8.477024410975314,9.43277519457587,7.94344588403325,5.810642406513274,6.421936911055338,8.492515289969175,6.435714581575531,7.050956834602729,6.335268622713957,8.083999318828559,7.213075269890325,7.2203628957674795,7.8709712461867385,7.2607604439425755,9.151424083796641,7.530024752240291
402,7.277304569585347,8.373486420056997,8.036622511040685,7.41816255127988,8.260943948674708,10.264596366931439,8.982520043911048,8.136753223774138,9.50283160446411,8.05409359729665,8.811344079973166,8.529997449179774,9.138215579620796,7.423018984903052,7.023835319329945,8.451184555365005,7.707150276637269,8.572935139677229,9.890716691562103,8.41711823390751,7.593487080063017,8.983844878438479,10.04140091518413,8.729650081199699
403,8.221901038392827,7.084924505996433,7.959706283810989,8.04945216104846,9.658282837819705,8.105566756391267,7.053294126869741,8.787561953422454,7.534858783071088,8.287064833913217,6.711478938818182,8.659141905941263,7.16989198002433,6.802925616662467,9.559851919521503,8.195873457717504,8.680402594279865,8.553781547232427,7.263040140112461,8.567644403889245,8.335117828580556,7.301119748679187,8.860471532967436,7.886546715002748
404,8.226882291290144,7.802389970660537,8.266323448317896,7.384648913749814,8.202854154696878,8.379971287477453,6.857201027813123,7.834446007784268,9.343057486297871,9.028690383383221,9.10382706753079,8.457363203643878,8.370114094470841,8.013486507459334,6.67482114936033,8.470413649657711,8.608724317911125,7.473719970552702,9.182016316808134,6.606149733891005,8.212418739084876,8.625764371237025,8.749334402346589,6.601707909508063
405,8.902209339361336,6.486857558331129,6.6490704236121205,7.9151806112106184,7.288286069062806,9.8075304413255,8.621813073983963,6.911037168432089,7.145764629828485,9.53244257303363,8.867812626104627,7.3815428141591015,9.74828206783807,8.16052318912056,8.007920220741761,8.544030169697638,7.991418562135463,8.35026102030584,5.90290526823385,8.530600310399478,7.4842081245075365,6.964622873662355,7.3298420142927165,8.937143140688573
406,8.18653884749548,7.079228225378905,7.501699009103714,7.835253914877392,7.2089226960931025,7.386171395463629,7.887738001008548,7.142561900598518,7.565375479755285,8.029929705922113,7.5471679006816235,7.251251119300197,7.939842634985422,7.935343474557832,6.882079384245164,9.967078060551822,9.186875971861076,9.126195827456256,8.500287135586225,7.092993255175803,8.227211801279301,8.083367869290978,6.205551924751976,8.631099485228985
407,6.106571709557775,7.218371162624528,9.32109191439992,7.596609563305524,9.043369397342126,7.398697157011277,9.452373795196593,9.041256932703837,7.314963803251501,8.43481916687407,8.696666062438842,8.047647257438873,8.000251422239646,9.201125806796686,7.8911986554614595,7.937549537831829,10.928420887611882,8.708915059722818,7.205451913879493,8.226611299430765,6.1432390410527145,8.289038988902007,7.001261454280667,8.91525066226912
408,8.326649565275718,6.334916819055534,7.238833608651431,7.523416474892688,10.892111054555567,9.94102122155596,7.688732532832577,7.749715904529623,7.804263030758093,7.437905500758323,8.336302288688065,9.65609664134895,6.516507082113103,6.819214595900314,9.205740784669278,8.474613069407837,7.333227490720072,7.759714524269221,9.627550513821543,7.1758552948400105,6.937619314422977,6.423720972372335,9.184802741500185,8.914436400076537
409,6.9078546286100915,8.759376531524842,6.596439710921939,7.90975190317814,6.976482110111524,9.108182153612358,7.448806674562322,7.8087823043370985,9.574474805842211,7.583955623429805,7.751409294490619,8.30868075538723,9.366334671753595,8.200533704958024,9.647310780453056,8.246677975860505,6.745602132295368,6.898469750042361,5.8383414172892225,8.362516716207994,7.946288920704266,7.603923611468552,8.081906003777013,8.89060121915594
410,7.324557294352647,8.246960865639345,7.060982172046804,9.887906065831189,7.649460000527916,8.939907795603867,7.610289636761541,7.600929397877158,8.049482584681552,7.663434255552235,8.81269776001133,5.950145494454032,9.429189086510535,7.124204321917088,7.824042114025811,7.090961092443123,7.31407039742704,9.526948986485221,5.333105611099557,6.770932601828751,7.127887070422008,9.084263610245106,7.879446421039508,9.11526460125894
411,8.29186324575476,8.606097636934317,7.9022196158665166,6.697085746609568,6.773073925158145,6.585352000272504,6.008279352856052,8.15445422885423,6.46223849153586,8.179236849584987,8.842357025611307,9.50193242633961,7.973942240808026,8.154463419866977,8.36189904529972,6.501322131511065,10.292716852149354,8.259651053977109,5.926382595337156,6.933854388635134,8.168704760410963,8.223893748220968,6.786868186515025,8.004682667953064
412,8.386174828911003,6.920178964336541,8.229353188930752,8.778470235087122,8.628207630581059,6.634622244196548,7.7192194516122905,7.09685016397372,9.446541681333706,7.147875955769083,8.147600589766407,9.031560145992787,7.530014548637634,6.6340668932337445,8.063430569132263,7.725426694058665,7.398027129701802,10.089580077100337,9.272272325001383,5.412378067305251,6.834643843736782,7.93464333724001,6.678992641120533,7.843220716372393
413,6.542101650148955,7.792513552417291,8.633964338335696,6.544235402987381,8.516772918366861,8.163193112922622,9.335123657592241,7.727466198652833,10.326590372745867,8.654400639381617,9.982037343317494,7.754230727049865,7.606253843546796,7.307269251069175,8.485727103295293,9.012846989266365,9.886521844475302,8.441414060139753,8.214956175937571,7.713084716433319,8.97201061779331,8.622590276006312,6.907536550497122,7.79402778267501
414,8.21902398156606,8.216914693626398,5.79622959759919,7.971575530527892,8.8717321766127,7.785336383226766,8.371251074741258,8.83980766954308,8.188048671010025,9.741881204208001,8.477620370598856,7.634551931116919,8.21458953222911,6.178869067340152,7.919250498875719,9.416239643201669,6.485187297939404,8.619547393208235,7.26840587514098,8.228705782293737,8.72717596044771,7.215606956156699,8.829239737560412,7.683035433144725
415,7.0488852863942055,7.769266792195524,9.284339639076943,8.670161488552157,7.244724417333235,8.593406053246369,8.686149326366866,7.043132162946282,7.992218972957982,8.935814093624495,9.094397338141599,10.256495022178505,8.08549225138829,7.424909756382086,7.288377764157019,6.998739404232834,6.720711225309728,7.973197183927932,9.442333893109021,6.865919583243456,8.378940400657353,7.49663651508197,7.288981845564031,8.10187958021259
416,8.032812849617375,6.069353236562178,9.852943604840341,7.693544943850797,8.168731619245428,7.505631491455687,7.725748333114045,8.521559299121787,7.544296623179712,8.1085430006564,9.372059248933846,8.391371997353032,8.98871268732786,6.924877007123235,7.775316527222854,8.073392486215383,7.657146530932827,9.585170421522877,7.348652433521381,9.251281794967541,7.09570527249385,8.980011497674056,7.849916660315226,8.23542482665711
417,7.608051096632267,8.069433899836266,7.664846285930642,8.564974759932792,7.499000004611085,8.210937024624112,6.518517956696382,8.000187198906694,8.844576414766113,8.03730991980474,8.645511405070541,8.609745046174252,7.272545714496402,7.706184178457233,7.72343795982613,8.031311578011358,8.831109465662415,8.615349940003933,8.319999600584708,8.904386233661333,8.546196473742157,8.351946624007219,8.13468674205377,8.662341595894356
418,7.407116987672545,8.942299694844419,6.876254281672747,9.101318972445627,7.692326008909683,7.117017902483286,8.867916894713643,7.5284070645002705,7.269522825683829,7.188308907125612,8.946482591301743,8.365800858998657,7.321534653161222,9.324047358621451,6.542670182799893,7.1569078062197615,7.6495482704702145,9.01381063029445,8.519613697365566,7.467339151509726,8.095500907371981,7.201526726764713,8.758958002803233,6.0898972907202875
419,7.684146618776095,8.362075799428641,7.591849563883327,8.408821968017891,7.627921855857369,6.845032062414308,6.9414613415669155,7.278334379642826,6.021025554834797,9.160172069519504,8.792209248747,7.761577676744578,7.790144093291947,7.793075504647131,7.2120298786270185,7.649754737041096,8.06172502546584,8.254083843716545,7.45348376019833,8.423979089021351,7.67026920268536,8.687719980016883,8.442781445528638,7.342136402520748
420,8.19554045501322,8.004296100371945,9.559633885060464,7.715564950675881,7.644233033640166,7.908077520835089,7.560245953099505,8.967277602930423,7.906755396994173,6.799764239560463,9.710080929887138,8.691569383612425,7.055927474570627,7.832180595999451,6.785905009488474,8.766651424910638,7.143075332138201,9.087795433752408,7.476728046828242,7.010018646776991,8.570733519237002,7.5831081659834,6.430177798865228,8.881238319204384
421,9.985529113742391,9.408049519739482,7.195418472012699,7.383005267966084,7.3629164885855225,8.425444867070686,6.385353254521512,8.495005952403087,7.226094086474143,6.9151426290437215,9.451362956496002,8.038353990066428,7.821822696469453,8.271548877098715,8.191040834869407,6.066257108437544,5.465567853868187,8.315860851145779,7.9969515312275,8.13065501544015,8.61915429859316,6.016959073005219,9.22615497577943,8.560047685559548
422,7.748087846919692,8.030894150734055,8.331491043608796,7.816867148500842,6.637328404916702,6.610564816177195,6.363854423169903,6.606128109154857,7.548065311143587,8.273240613117657,8.519145773806017,9.2547354998399,6.940236878468712,8.882736266342116,6.654208582289211,7.430038974001236,9.102948223282842,7.835519070768424,9.004098916529092,6.592487756863612,7.1315238287361895,8.022150430017504,8.946988646236068,9.77634355341803
423,8.585876487937997,8.15687179196345,7.975204794347271,7.633881451463343,6.95874263257276,6.194364273276616,10.026774529817263,6.389146235025807,6.4937257420212005,9.204424827955227,7.093334411912397,6.251999108741809,8.00503241087842,8.825400107536293,10.293177416891822,6.769580578377363,8.846350252863616,7.696784989596702,6.796801135700313,7.61377965545379,6.9232831577462886,7.590615492530054,7.177096934454405,9.978353266960333
424,8.293061279650836,9.121320909015315,6.147589488462304,7.824007069992574,7.169300780083316,5.591278221137715,9.421675388374279,7.544464473279463,8.404068493056839,7.709887576850745,7.555515919529088,6.885958803176642,6.742872756645064,8.388583774663482,7.971304144600619,6.940701267123182,9.088501518452636,8.851686488522292,7.734921851262533,8.943324256766257,8.584091221189665,7.512844725167911,7.879207299787664,10.160051316913417
425,9.704523004801569,9.276338646534878,7.689776707159189,8.463141126376742,9.175337789279396,7.87952169846443,8.303963707119639,9.26625734085775,8.292747877096296,7.738304736257344,9.078662748995026,8.216359998734335,8.484002627652252,7.6501069537797495,7.510580828024231,6.709594338087852,7.577203588089178,6.610452782386187,8.684302060444482,8.657676018301322,7.2772961893058765,8.878412619851712,7.67024212560764,6.558188203089363
426,8.99486604477884,9.036497622021834,8.613166408737918,9.187202082218398,8.190961790681508,8.21587516135522,6.8170039481294555,8.011939776543429,7.847944522693655,8.116590359561375,7.512582950887111,8.674962711947334,9.954167015196058,7.058350180326263,8.426145978668016,8.072347809581355,9.574524128259833,8.556651456350853,6.403191188902378,7.669310920881697,8.332348928020266,6.814295333301897,7.59891885927962,6.8031290014249715
427,6.457779632857985,9.046955570023222,5.309947430212725,9.521864450192139,5.653232805127817,7.645352136921293,9.084115957940096,7.341894603588753,9.359152873264334,8.037982340452785,8.304876102020343,6.760886166035263,6.4122288721136025,7.779044699880175,6.2741925201737665,9.562633916384947,6.970564902393809,9.330193568989989,7.429510255914923,7.786020820132022,8.887768594755173,9.503103735872832,9.455646770439674,7.532410000487253
428,6.603671587687877,6.311015502803357,7.160291122178099,8.376833152551129,6.792859706408609,9.120470107039859,7.679179872568008,8.533960221771656,7.073593571821757,8.136268768343209,9.204041079940255,10.46910842260802,9.444080202466058,8.465525445292698,7.440354968216256,9.496941950954588,7.574529280562215,8.117243020632833,8.667417734712357,7.932117355589224,8.409772039787972,6.52297639728813,6.491230592743652,6.890742144918364
429,7.016333146789606,7.484153802652479,6.084519653520569,6.51575398159787,7.9719387448851595,9.25613717495845,9.478203415356855,8.223970678879262,7.865205266625529,9.435190828033548,8.539004460039177,8.331174578044315,9.52789619929086,7.388101183241599,11.10677289643331,6.900249896977728,8.758361710780598,7.48494455912711,7.235426563425314,8.447994493832338,6.282894447983369,7.906512028180744,8.896360429652557,7.522447490499733
430,7.622167576732895,6.917438530981623,8.613048905246604,7.539097620934586,6.952179907684906,8.675884764445566,6.715383066857822,6.919954847900234,7.885189621756724,8.732651935337687,6.974041290280242,7.129998267929616,5.832221242300802,7.8104352275613635,7.316123181307085,7.39663068938041,4.921382161647582,7.906623127857977,8.283500389507157,7.3616027208343855,8.377614394093746,8.724278900257067,8.813417903465314,7.715641289769134
431,8.391205553726813,6.468697445933214,7.290975854038009,8.176739831984442,7.073439820256795,4.814190723055251,10.39100353350129,7.1823544764306195,8.2900108053961,7.592972059204676,8.7271351103972,6.517360684481538,7.993565016846913,7.398495947349782,8.128819296785368,8.014578834562428,8.131778855496252,8.332895206043029,8.344557629315997,7.511372096959438,7.3965960719562664,8.322953520663889,8.469471629202724,7.927359615400093
432,9.150109444684858,9.268516072593986,7.11930099263051,7.18086108722674,8.336368273197289,6.655560391531769,8.175075297664323,8.681520777027721,8.821380145983783,7.680233881845872,9.38638321618376,8.631267309734648,6.767160927508285,8.229970742350146,6.824312735261059,6.627503492978395,6.925881354490034,6.962356136935298,8.121232483873898,8.978889968323209,7.04347594114124,9.622768412835011,8.641952152039549,8.700545556486976
433,7.278671518151549,8.751130468608098,5.310610274427292,8.261909426534114,9.960394317525619,8.313752646252738,8.061564629136978,8.685380629219805,5.169951133810539,7.572138970678603,7.324791759884659,6.430932489531773,8.639317189044245,6.388400728675356,7.722549682255437,7.465113488034098,7.552522499426651,9.03074197299309,9.784347843736064,8.872952643038989,9.8226276181576,6.950196291519477,8.328041924910378,8.409151088199772
434,8.212910995004728,8.612468083547778,8.226174365143617,7.806229875654885,8.160237534551563,5.900828638425406,5.824044406992393,7.366658869175589,7.708745701920425,8.907239703301308,9.12805860438994,7.51730061832743,8.728567267045497,7.865138031370395,7.511520058510881,8.844594589596438,8.00816912587951,7.357411785470226,6.963833278599168,6.530889984908976,7.328634362205552,4.6873595860609765,6.352448050967539,7.264055121972781
435,7.470961200298297,8.632145105769467,7.4251629815478,8.782594156074653,9.30714191496258,9.061623893405764,7.128005269181138,8.689562716237488,8.563753550378967,7.94014710576055,9.309372290734231,8.316347339821661,6.89124319616702,8.676813264311253,7.873623732652239,9.473948838515323,8.26245322801989,7.521002639042557,8.546402425563935,8.058165336395769,7.662436857335626,8.541757697778396,7.747246572604097,8.9273801271984
436,7.051395413096812,7.034472346467963,9.290355942022128,7.476371655053458,7.443064893562711,8.325717708633059,8.233633933479835,8.316165229161781,9.696750080653366,5.487168702112546,7.68254132809137,7.1501691694658875,7.861029584924641,6.774434651415691,6.191096945546366,8.288990428059273,9.016915824386611,5.758900272622796,6.7881364406023605,8.224601829817834,7.235786418256037,7.333114301805253,7.190953300235788,8.158540181834907
437,8.313808746588377,6.200124309328186,8.128669120262222,9.070901438820119,8.926903404254677,7.621257008734776,8.908983611375486,7.728802447699006,8.001732488811488,8.121218285730244,7.021204670008098,10.255551844263037,7.795011446473039,5.846012361300982,6.637107186748363,6.937736214965908,9.637023636859695,5.446291661636039,7.799170238048042,8.440715121123551,6.756388376446077,8.599278745928862,7.838340718352518,7.139416896540394
438,7.373778575343715,6.35721251613821,8.035093053055688,7.470097182428173,7.876008476989437,7.509480757923799,8.423053041331896,8.538917942794107,8.418497283055608,8.4855911809177,7.519855137461153,8.80191431268394,7.426183279290312,7.821536191924637,7.553502147497186,6.76958983085413,7.831190052136621,10.902899223402091,9.523462002709731,8.899831040554691,7.179407802881815,6.365385490669694,8.257648030996277,7.617914783054727
439,7.935530309823202,7.6673670990933225,7.462122848620756,8.7948005837733,7.588344638740341,7.958554457849891,6.3007653877569,8.020650244873368,7.761228376199071,7.81997187619428,6.7505723011231495,8.124791653001578,7.752744407364288,9.184466985234158,8.063860070074806,8.029492661000658,8.65146155700359,6.2711105163776715,7.462211409055206,7.823535545222138,7.998720186431614,6.968850175650316,8.780847531993542,8.096560425861568
